"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000162772",188.3531387419,1.32926198064811,0.149211360275312,8.9085842940877,5.16883284673891e-19,3.3180945324567e-18,"ATF3","467","activating transcription factor 3"
"ENSG00000142089",3186.12059021845,0.438434485352872,0.0492472045969576,8.90272836683927,5.44904144486914e-19,3.49640730921111e-18,"IFITM3","10410","interferon induced transmembrane protein 3"
"ENSG00000186111",2617.64862608013,0.460709327955706,0.0518115914774372,8.89201267164963,6.00118483559238e-19,3.848971007479e-18,"PIP5K1C","23396","phosphatidylinositol-4-phosphate 5-kinase type 1 gamma"
"ENSG00000186635",1378.20274767947,0.528634848388622,0.0594841318168385,8.88698939099215,6.27870022538196e-19,4.02516047975873e-18,"ARAP1","116985","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
"ENSG00000197535",1935.32226712238,-0.488118177833422,0.0549279391571206,-8.88651905248379,6.30532449579215e-19,4.04042263602123e-18,"MYO5A","4644","myosin VA"
"ENSG00000173542",1185.93741569089,0.553399043160859,0.0622976188636953,8.88314919983818,6.49936997990224e-19,4.16290597953453e-18,"MOB1B","92597","MOB kinase activator 1B"
"ENSG00000131791",699.607480970168,0.670281250496628,0.0754781474396573,8.88046770136349,6.65798243586265e-19,4.26259491574582e-18,"PRKAB2","5565","protein kinase AMP-activated non-catalytic subunit beta 2"
"ENSG00000029364",1946.13234144968,0.479814350193001,0.0540355613489651,8.87960332445385,6.70992123653875e-19,4.29393040844276e-18,"SLC39A9","55334","solute carrier family 39 member 9"
"ENSG00000111875",241.722247761554,-1.09957034294695,0.123932695870416,-8.87231844045949,7.16385810198605e-19,4.58237685283595e-18,"ASF1A","25842","anti-silencing function 1A histone chaperone"
"ENSG00000170145",1016.12788907531,0.603506969638062,0.0680357106598165,8.87044412096524,7.28547543872709e-19,4.65809198692756e-18,"SIK2","23235","salt inducible kinase 2"
"ENSG00000137494",377.990673635694,0.89808257031602,0.101292550006431,8.86622530737948,7.56672900771685e-19,4.83576028073384e-18,"ANKRD42","338699","ankyrin repeat domain 42"
"ENSG00000114982",835.437083472498,-0.632684437375012,0.0713675946698218,-8.86515007689542,7.64010927544969e-19,4.88048138615697e-18,"KANSL3","55683","KAT8 regulatory NSL complex subunit 3"
"ENSG00000162441",292.967656286429,-0.972541654657929,0.109708699088383,-8.86476334820486,7.66667349685052e-19,4.89527001862571e-18,"LZIC","84328","leucine zipper and CTNNBIP1 domain containing"
"ENSG00000141504",538.24546621445,0.799134664514567,0.0901568001843851,8.86383126819285,7.73107314825633e-19,4.93419314726943e-18,"SAT2","112483","spermidine/spermine N1-acetyltransferase family member 2"
"ENSG00000005108",44.1708787387906,4.77723749424518,0.539041457241441,8.86246768234269,7.82625030821959e-19,4.99271599956304e-18,"THSD7A","221981","thrombospondin type 1 domain containing 7A"
"ENSG00000129680",437.703042748493,-0.838256827896156,0.0945941005240969,-8.86161846512423,7.88610882658606e-19,5.02866548163942e-18,"MAP7D3","79649","MAP7 domain containing 3"
"ENSG00000134470",165.982628505609,1.36297373596185,0.153818408807748,8.86092728774342,7.93516125410478e-19,5.05769544644963e-18,"IL15RA","3601","interleukin 15 receptor subunit alpha"
"ENSG00000141503",2117.63772883081,0.444965829302577,0.0502260851754073,8.8592576496575,8.05490117049689e-19,5.1317342374987e-18,"MINK1","50488","misshapen like kinase 1"
"ENSG00000143815",605.256037059552,-0.736068574757248,0.0830972018565398,-8.85792250896736,8.15193490963519e-19,5.19124771487914e-18,"LBR","3930","lamin B receptor"
"ENSG00000184602",363.887195479689,-0.886225675686163,0.100090981485838,-8.85420107316621,8.42853270054053e-19,5.36500610112968e-18,"SNN","8303","stannin"
"ENSG00000165156",590.016655997702,-0.719063488978537,0.0812188061824561,-8.85341120827581,8.48842167751068e-19,5.40073004778973e-18,"ZHX1","11244","zinc fingers and homeoboxes 1"
"ENSG00000168807",1517.85116947287,-0.513004801897692,0.0579621918010146,-8.85067983037716,8.69877755049121e-19,5.5321139180308e-18,"SNTB2","6645","syntrophin beta 2"
"ENSG00000103222",4863.73279895327,0.389045969156259,0.0439645668006128,8.849080008468,8.82436956610686e-19,5.6094984019299e-18,"ABCC1","4363","ATP binding cassette subfamily C member 1"
"ENSG00000182261",43.2089584488167,-3.20025043531362,0.361830524573564,-8.84461154593101,9.18472612827508e-19,5.83598393467404e-18,"NLRP10","338322","NLR family pyrin domain containing 10"
"ENSG00000049192",260.89778959506,-1.16861681742497,0.132223761542551,-8.83817555779411,9.72943093891037e-19,6.1793520414045e-18,"ADAMTS6","11174","ADAM metallopeptidase with thrombospondin type 1 motif 6"
"ENSG00000170955",1174.9011220335,-0.547372435746053,0.0619706189081335,-8.83277342376537,1.0211172817248e-18,6.48244485932507e-18,"CAVIN3","112464","caveolae associated protein 3"
"ENSG00000070214",696.011952535943,0.692381869263829,0.0783896153680825,8.83257132992316,1.02296447376498e-18,6.49129801693081e-18,"SLC44A1","23446","solute carrier family 44 member 1"
"ENSG00000196365",1471.31191529607,-0.52435532371237,0.0593815210024942,-8.83027775072224,1.04416107943317e-18,6.62287219820923e-18,"LONP1","9361","lon peptidase 1, mitochondrial"
"ENSG00000172115",1936.07943409259,-0.489525794240904,0.0555112220656587,-8.8185014853734,1.160016667941e-18,7.3544646485154e-18,"CYCS","54205","cytochrome c, somatic"
"ENSG00000145012",2799.29440053653,-0.583802059399562,0.0662074678791595,-8.81776751325252,1.16764378389912e-18,7.39954905209776e-18,"LPP","4026","LIM domain containing preferred translocation partner in lipoma"
"ENSG00000169715",1708.07849182068,0.528791115565643,0.0599738815373939,8.81702337768383,1.17542707155124e-18,7.44558287681819e-18,"MT1E","4493","metallothionein 1E"
"ENSG00000153714",383.163094899981,0.875859993659086,0.0993953409439399,8.81188177776946,1.23062370564529e-18,7.79177684885615e-18,"LURAP1L","286343","leucine rich adaptor protein 1 like"
"ENSG00000224470",897.241188321648,0.617641169262162,0.0700956077373879,8.81141043210788,1.23581002323968e-18,7.82116131654028e-18,"ATXN1L","342371","ataxin 1 like"
"ENSG00000157954",1625.22012772813,0.484675921884733,0.0550073900647316,8.81110558625625,1.23917579649822e-18,7.83900313082531e-18,"WIPI2","26100","WD repeat domain, phosphoinositide interacting 2"
"ENSG00000166886",1112.90177909797,0.686273596298856,0.0779061151207121,8.80898239163262,1.26287020331711e-18,7.98537106956376e-18,"NAB2","4665","NGFI-A binding protein 2"
"ENSG00000023734",2991.91487161239,-0.445573568279428,0.0506040811186881,-8.80509157422241,1.30745788708918e-18,8.26366397476686e-18,"STRAP","11171","serine/threonine kinase receptor associated protein"
"ENSG00000115540",324.872546317055,-0.986533182159123,0.112069404003461,-8.80287702902974,1.33352653116231e-18,8.42471541118886e-18,"MOB4","25843","MOB family member 4, phocein"
"ENSG00000163053",78.494945961489,1.97554906777849,0.224541068927228,8.79816363757826,1.39073144040653e-18,8.78224552482166e-18,"SLC16A14","151473","solute carrier family 16 member 14"
"ENSG00000109133",1023.4744452088,0.612186686190642,0.0695836635653563,8.79785074287799,1.39461358141355e-18,8.80288440627274e-18,"TMEM33","55161","transmembrane protein 33"
"ENSG00000068438",544.97202773904,-0.760270214388356,0.0864261647591941,-8.79675982969587,1.40823262512979e-18,8.8849380013138e-18,"FTSJ1","24140","FtsJ RNA 2'-O-methyltransferase 1"
"ENSG00000167555",348.657701087411,0.967973290499797,0.110150596138887,8.78772629863299,1.52617239057722e-18,9.62481893283548e-18,"ZNF528","84436","zinc finger protein 528"
"ENSG00000116793",589.635373449084,0.769416102387374,0.0875938839007932,8.78390211876889,1.57899108146176e-18,9.95354334032666e-18,"PHTF1","10745","putative homeodomain transcription factor 1"
"ENSG00000205155",263.141937940831,1.03902742668733,0.118298952821091,8.78306529271395,1.59078767125219e-18,1.00234999971123e-17,"PSENEN","55851","presenilin enhancer, gamma-secretase subunit"
"ENSG00000189410",331.389386693001,-0.975009541427507,0.111024643719541,-8.78192002030176,1.60707354961992e-18,1.01216696421165e-17,"SH2D5","400745","SH2 domain containing 5"
"ENSG00000143436",288.232494514608,-0.961845650308023,0.109534984858326,-8.78117298826571,1.61778502228957e-18,1.01846597913322e-17,"MRPL9","65005","mitochondrial ribosomal protein L9"
"ENSG00000203950",676.464933781985,0.700377829075896,0.0797693165515199,8.78004048867022,1.63415819624844e-18,1.02832218922329e-17,"RTL8A","26071","retrotransposon Gag like 8A"
"ENSG00000165934",1156.52846637499,-0.552832749527413,0.0629675300446285,-8.77964800486204,1.63987064802946e-18,1.03146425278029e-17,"CPSF2","53981","cleavage and polyadenylation specific factor 2"
"ENSG00000145390",521.060382205402,-0.764460999223468,0.0870993796021676,-8.77688225467502,1.68068799377566e-18,1.05667455145712e-17,"USP53","54532","ubiquitin specific peptidase 53"
"ENSG00000116521",1615.60152104682,0.52664248145742,0.0600380522760389,8.77181156770474,1.7581444695497e-18,1.1048882488086e-17,"SCAMP3","10067","secretory carrier membrane protein 3"
"ENSG00000156875",930.025079594941,0.634475141154087,0.0723362324028579,8.7711941868985,1.76781265755297e-18,1.11047749986716e-17,"MFSD14A","64645","major facilitator superfamily domain containing 14A"
"ENSG00000120885",8117.18965123404,0.420715261876019,0.0479884854919052,8.76700436705772,1.83482672141084e-18,1.15206873956887e-17,"CLU","1191","clusterin"
"ENSG00000108669",334.487427273618,0.96871362316134,0.110560584176267,8.76183524516223,1.92096899605723e-18,1.20562872527163e-17,"CYTH1","9267","cytohesin 1"
"ENSG00000110911",599.323970705628,-0.706402728413904,0.0806328388118934,-8.76073246114844,1.93985714502096e-18,1.21695062627933e-17,"SLC11A2","4891","solute carrier family 11 member 2"
"ENSG00000149547",2510.47314998831,0.481112497765991,0.0549341530579518,8.75798516923432,1.98771313905356e-18,1.24642737766363e-17,"EI24","9538","EI24 autophagy associated transmembrane protein"
"ENSG00000230453",67.8136580133658,-2.13642152726372,0.243951567268606,-8.75756426238239,1.99514731819754e-18,1.2505422941552e-17,"ANKRD18B","441459","ankyrin repeat domain 18B"
"ENSG00000187951",56.0463120857377,-2.40946153652052,0.275140551008885,-8.75720255587736,2.00155781319749e-18,1.25401225858738e-17,"LOC100288637","100288637","OTU deubiquitinase 7A pseudogene"
"ENSG00000139668",482.191233558981,-0.761599321670585,0.0870024776638069,-8.753765894042,2.06348914068794e-18,1.29224881076881e-17,"WDFY2","115825","WD repeat and FYVE domain containing 2"
"ENSG00000099783",3354.80336718706,-0.379049889911508,0.0433040683886139,-8.75321659179655,2.07356185637454e-18,1.29798998613127e-17,"HNRNPM","4670","heterogeneous nuclear ribonucleoprotein M"
"ENSG00000165102",2205.18186016525,0.433713169354055,0.0495522388107728,8.75264528430882,2.08408959596744e-18,1.30401085932675e-17,"HGSNAT","138050","heparan-alpha-glucosaminide N-acetyltransferase"
"ENSG00000101557",1772.97658996374,-0.458801854901442,0.0524202619309304,-8.75237623776022,2.08906570052237e-18,1.30655434850376e-17,"USP14","9097","ubiquitin specific peptidase 14"
"ENSG00000117523",5053.46047674309,0.38632578268003,0.0441775571178437,8.7448425826151,2.23326782800966e-18,1.39613312648154e-17,"PRRC2C","23215","proline rich coiled-coil 2C"
"ENSG00000126107",815.883719599592,-0.640009739240806,0.0732358080451893,-8.73902748292059,2.35125671680645e-18,1.4692537070031e-17,"HECTD3","79654","HECT domain E3 ubiquitin protein ligase 3"
"ENSG00000115353",50.0429620001663,2.88917895263497,0.330614432579316,8.73881678453903,2.35564541564705e-18,1.47135500460777e-17,"TACR1","6869","tachykinin receptor 1"
"ENSG00000108797",1269.18823404904,-0.513338423686229,0.0587725687925586,-8.73432001071943,2.45126238561413e-18,1.53041157475369e-17,"CNTNAP1","8506","contactin associated protein 1"
"ENSG00000171680",427.118705593219,0.840543144608305,0.0962534857370401,8.7325995331185,2.48885064451839e-18,1.55320309369183e-17,"PLEKHG5","57449","pleckstrin homology and RhoGEF domain containing G5"
"ENSG00000156030",561.042020607057,-0.778626412741656,0.0891779033185862,-8.73115854675378,2.52077020177067e-18,1.57243868915151e-17,"MIDEAS","91748","mitotic deacetylase associated SANT domain protein"
"ENSG00000256269",360.046147759123,-0.886909469563197,0.101602257521943,-8.72922995211649,2.56412414805357e-18,1.59878714814071e-17,"HMBS","3145","hydroxymethylbilane synthase"
"ENSG00000139644",10613.9588514378,0.325997001170099,0.0373617318935782,8.72542531215293,2.65182075610764e-18,1.65274930305691e-17,"TMBIM6","7009","transmembrane BAX inhibitor motif containing 6"
"ENSG00000164068",715.568257253497,0.735833955862444,0.0843853644568265,8.71992389437286,2.78388846359225e-18,1.73430688342209e-17,"RNF123","63891","ring finger protein 123"
"ENSG00000048649",1446.7528729647,0.495003539767317,0.056774643804261,8.71874320293254,2.81306766415775e-18,1.75172398487565e-17,"RSF1","51773","remodeling and spacing factor 1"
"ENSG00000103034",339.219279119036,0.926245454639846,0.106259869440341,8.71679458593616,2.8618869202481e-18,1.78135070847561e-17,"NDRG4","65009","NDRG family member 4"
"ENSG00000104805",3943.48555572637,0.40167728290175,0.0460879066388288,8.71545948158425,2.89581761688224e-18,1.80168852250361e-17,"NUCB1","4924","nucleobindin 1"
"ENSG00000151458",1225.65016338676,0.579616143479787,0.0665253097485346,8.7127161928405,2.96678766093218e-18,1.84504344516168e-17,"ANKRD50","57182","ankyrin repeat domain containing 50"
"ENSG00000131351",82.7462984632395,-1.92430192524452,0.22103574816858,-8.70584030496682,3.15230433021377e-18,1.95956638056331e-17,"HAUS8","93323","HAUS augmin like complex subunit 8"
"ENSG00000183576",620.358780693709,-0.714620039123656,0.0820909851136248,-8.70521943590428,3.16960908472962e-18,1.96946983899946e-17,"SETD3","84193","SET domain containing 3, actin N3(tau)-histidine methyltransferase"
"ENSG00000101298",355.139995384923,-0.886234482338791,0.101855455558667,-8.70090342709559,3.29252374328225e-18,2.04495812050285e-17,"SNPH","9751","syntaphilin"
"ENSG00000117593",411.596156971702,-0.807632747670426,0.0928363363804824,-8.69953273856486,3.33253504730816e-18,2.06891277547386e-17,"DARS2","55157","aspartyl-tRNA synthetase 2, mitochondrial"
"ENSG00000102359",1060.31174832342,0.576853527652584,0.0663223259318535,8.69772764370936,3.38596011130839e-18,2.10117066015897e-17,"SRPX2","27286","sushi repeat containing protein X-linked 2"
"ENSG00000185909",431.144093719096,0.860451484446029,0.0989738923055153,8.69372179271241,3.5075595148244e-18,2.17568819213221e-17,"KLHDC8B","200942","kelch domain containing 8B"
"ENSG00000094880",480.561927043917,-0.800692905382746,0.0921018760760831,-8.69355695557508,3.51265451796368e-18,2.17790654743265e-17,"CDC23","8697","cell division cycle 23"
"ENSG00000169992",1983.82307067091,0.463807293258762,0.0533934670365252,8.68659255525556,3.73472677022152e-18,2.31459449488967e-17,"NLGN2","57555","neuroligin 2"
"ENSG00000131584",1067.09073092054,0.582145748354123,0.067052494555612,8.6819402053909,3.89073965360609e-18,2.4102417871432e-17,"ACAP3","116983","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3"
"ENSG00000173210",3327.91218151663,0.386876432988587,0.0445708594692492,8.6800308002924,3.95661660925245e-18,2.44999303943391e-17,"ABLIM3","22885","actin binding LIM protein family member 3"
"ENSG00000174996",1118.01688242171,0.623424883458029,0.071825365442319,8.67973145167892,3.96704389463286e-18,2.45538957673413e-17,"KLC2","64837","kinesin light chain 2"
"ENSG00000132305",1366.30956186404,-0.537310315359305,0.0620239903548717,-8.66294335925619,4.59736858663638e-18,2.84429952117999e-17,"IMMT","10989","inner membrane mitochondrial protein"
"ENSG00000172260",704.377216182805,-0.656395352094644,0.0757795220136326,-8.66190937409924,4.63927122367109e-18,2.8689861413828e-17,"NEGR1","257194","neuronal growth regulator 1"
"ENSG00000168175",2245.39404118475,0.418908303341211,0.0483636282616679,8.66163930205439,4.65027795122378e-18,2.87455328010777e-17,"MAPK1IP1L","93487","mitogen-activated protein kinase 1 interacting protein 1 like"
"ENSG00000163939",1864.89411985303,0.456618224902148,0.0527509309784235,8.65611689562251,4.88108061341979e-18,3.01592318298377e-17,"PBRM1","55193","polybromo 1"
"ENSG00000167513",133.844398236272,-1.51741392802002,0.175325213313736,-8.65485288362194,4.93547857567554e-18,3.04822128569177e-17,"CDT1","81620","chromatin licensing and DNA replication factor 1"
"ENSG00000132613",743.852101900646,0.666580127779271,0.077065508597005,8.64952609688191,5.17137299962712e-18,3.19253810536602e-17,"MTSS2","92154","MTSS I-BAR domain containing 2"
"ENSG00000039319",797.337547245499,0.616320269229493,0.0712655994739652,8.64821560161923,5.23109301605932e-18,3.22801656382559e-17,"ZFYVE16","9765","zinc finger FYVE-type containing 16"
"ENSG00000107789",853.192779291432,0.649841943827785,0.0751433799841962,8.64802653227013,5.23976502115352e-18,3.23197721154248e-17,"MINPP1","9562","multiple inositol-polyphosphate phosphatase 1"
"ENSG00000095739",265.757884812529,1.05863539359716,0.122455596282487,8.645055234185,5.37792769068854e-18,3.31577218452985e-17,"BAMBI","25805","BMP and activin membrane bound inhibitor"
"ENSG00000166483",517.355820838479,0.755378890500501,0.0873805935105711,8.6446985555107,5.39475280170906e-18,3.32471636997463e-17,"WEE1","7465","WEE1 G2 checkpoint kinase"
"ENSG00000153066",572.636791414239,-0.737950493267092,0.0853660517559956,-8.64454286085993,5.40211345171426e-18,3.32782255202037e-17,"TXNDC11","51061","thioredoxin domain containing 11"
"ENSG00000224531",664.204424935651,0.670140487492602,0.077551552868862,8.64122590331358,5.56130319531389e-18,3.4244160207813e-17,"SMIM13","221710","small integral membrane protein 13"
"ENSG00000182952",801.415946817956,0.625246187537846,0.0723681980403879,8.63979212511141,5.63153924289824e-18,3.46617614945938e-17,"HMGN4","10473","high mobility group nucleosomal binding domain 4"
"ENSG00000154358",581.205693239018,0.843421654051157,0.0976315629147102,8.63882159489714,5.67957852034655e-18,3.49424433978078e-17,"OBSCN","84033","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
"ENSG00000162736",3264.81449857537,0.389433158681072,0.0450804113856777,8.6386336484231,5.68892813285721e-18,3.49849564122235e-17,"NCSTN","23385","nicastrin"
"ENSG00000091651",136.514238302696,-1.433312413036,0.165925825805189,-8.63827198738087,5.70696214116401e-18,3.50808161450635e-17,"ORC6","23594","origin recognition complex subunit 6"
"ENSG00000119408",1868.1218378915,-0.446708463352042,0.0517136349654034,-8.63811765796179,5.71467485119087e-18,3.51131756816316e-17,"NEK6","10783","NIMA related kinase 6"
"ENSG00000186470",362.791185719032,0.91129683463651,0.105506343036012,8.63736537930675,5.75241801295146e-18,3.53299472050265e-17,"BTN3A2","11118","butyrophilin subfamily 3 member A2"
"ENSG00000165389",679.050013284207,0.657042865967658,0.0760715090280695,8.63717407952585,5.76205504031484e-18,3.53739860159054e-17,"SPTSSA","171546","serine palmitoyltransferase small subunit A"
"ENSG00000165886",1037.27568623376,0.555146117838557,0.0643042885682848,8.63311188411714,5.97049839241848e-18,3.66379621076908e-17,"UBTD1","80019","ubiquitin domain containing 1"
"ENSG00000034510",17293.623786867,-0.334351057332591,0.038729634500812,-8.63295152773985,5.97887770264839e-18,3.66736891076478e-17,"TMSB10","9168","thymosin beta 10"
"ENSG00000119820",1105.44012031024,0.558484181600981,0.0647058176073709,8.63112780661877,6.07499555686302e-18,3.72473327409032e-17,"YIPF4","84272","Yip1 domain family member 4"
"ENSG00000149485",1282.99110490886,0.611299722977829,0.0708481457400468,8.62830941575783,6.22654456967791e-18,3.81602032793807e-17,"FADS1","3992","fatty acid desaturase 1"
"ENSG00000128513",143.840216007763,-1.33856000905324,0.155204014305859,-8.62451924996833,6.43624540154319e-18,3.94285328080012e-17,"POT1","25913","protection of telomeres 1"
"ENSG00000139974",246.838001973885,1.0238923533953,0.118789320371705,8.61939735147424,6.73074074296561e-18,4.12150098184756e-17,"SLC38A6","145389","solute carrier family 38 member 6"
"ENSG00000157224",695.453878624438,0.6592386538437,0.0764855421936731,8.61912768003144,6.74660940853805e-18,4.12945478138473e-17,"CLDN12","9069","claudin 12"
"ENSG00000185652",143.855816199566,-1.41784895581554,0.16450234835773,-8.61901954574077,6.75298287809441e-18,4.13159246820614e-17,"NTF3","4908","neurotrophin 3"
"ENSG00000107949",655.950111688017,-0.702727075343487,0.0815851891098429,-8.61341480004863,7.09159344586111e-18,4.33691008985476e-17,"BCCIP","56647","BRCA2 and CDKN1A interacting protein"
"ENSG00000124508",288.637013046986,0.994699878960364,0.115516576346548,8.61088434595119,7.24991030788121e-18,4.43183988598996e-17,"BTN2A2","10385","butyrophilin subfamily 2 member A2"
"ENSG00000146476",592.031349916041,-0.700591874711865,0.0813716107660628,-8.60978255335283,7.3199289450441e-18,4.4727354495474e-17,"ARMT1","79624","acidic residue methyltransferase 1"
"ENSG00000136052",114.732290088068,-1.57327689115727,0.182837650196935,-8.60477527173799,7.64664279433678e-18,4.6703792297097e-17,"SLC41A2","84102","solute carrier family 41 member 2"
"ENSG00000127415",273.160720314078,0.993138911412356,0.11542572892748,8.60413809503707,7.68923604826425e-18,4.69439481345924e-17,"IDUA","3425","alpha-L-iduronidase"
"ENSG00000213390",173.251857575623,-1.26267933235396,0.146753629878797,-8.60407564294528,7.6934233530552e-18,4.69495252366658e-17,"ARHGAP19","84986","Rho GTPase activating protein 19"
"ENSG00000129946",48.7924508540489,2.80064926753303,0.32562044706302,8.60096254026392,7.90502856172869e-18,4.82203379854322e-17,"SHC2","25759","SHC adaptor protein 2"
"ENSG00000186577",336.755608764477,0.917871544987364,0.106734230809901,8.59959862944194,7.99953699629534e-18,4.87760884625304e-17,"SMIM29","221491","small integral membrane protein 29"
"ENSG00000099875",597.021866082182,-0.683405512686101,0.0794994968754146,-8.59635016001523,8.22914521947586e-18,5.01547690575875e-17,"MKNK2","2872","MAPK interacting serine/threonine kinase 2"
"ENSG00000130818",469.604273601781,0.800547107886598,0.0932109051493565,8.58855631327516,8.80689038324806e-18,5.36531924325236e-17,"ZNF426","79088","zinc finger protein 426"
"ENSG00000114354",2173.63212213883,-0.435394032278567,0.0506974049051042,-8.58809308077091,8.84246222059801e-18,5.38470279004654e-17,"TFG","10342","trafficking from ER to golgi regulator"
"ENSG00000166889",617.621882068509,-0.718486238014867,0.0836680050118889,-8.58734755194382,8.9000097044216e-18,5.41744648434254e-17,"PATL1","219988","PAT1 homolog 1, processing body mRNA decay factor"
"ENSG00000124535",957.024997555625,0.623115649665501,0.0725762444929133,8.58566951237529,9.03089360252682e-18,5.49478341764264e-17,"WRNIP1","56897","WRN helicase interacting protein 1"
"ENSG00000155393",330.761614753415,-0.888813238741101,0.103528308303909,-8.58521937914777,9.06632509670277e-18,5.51400204460621e-17,"HEATR3","55027","HEAT repeat containing 3"
"ENSG00000163482",365.357246729938,0.9203346800973,0.107260628504409,8.58035882252423,9.45776438831917e-18,5.74963116120751e-17,"STK36","27148","serine/threonine kinase 36"
"ENSG00000005812",642.156613677073,-0.660666620817074,0.0770084719740544,-8.57914205906675,9.55833704488842e-18,5.80830981189597e-17,"FBXL3","26224","F-box and leucine rich repeat protein 3"
"ENSG00000160888",636.049373142752,0.668335013129384,0.0779053892835223,8.57880333152694,9.5865221937435e-18,5.822969706924e-17,"IER2","9592","immediate early response 2"
"ENSG00000052749",807.93965561355,-0.613921655885524,0.0715812910094393,-8.5765658488133,9.77477211373017e-18,5.93480130749383e-17,"RRP12","23223","ribosomal RNA processing 12 homolog"
"ENSG00000137497",2069.4659167658,0.47919501124626,0.0558770802639625,8.57587778356617,9.8333923416043e-18,5.96786625353141e-17,"NUMA1","4926","nuclear mitotic apparatus protein 1"
"ENSG00000115604",61.724297491399,2.81771117995135,0.328576001317966,8.57552337556335,9.8637216344642e-18,5.98374077664344e-17,"IL18R1","8809","interleukin 18 receptor 1"
"ENSG00000165912",193.354540618656,-1.17567898868666,0.137155442109518,-8.57187269133579,1.01815610303726e-17,6.17394362522508e-17,"PACSIN3","29763","protein kinase C and casein kinase substrate in neurons 3"
"ENSG00000127586",101.222427801346,-1.6602045966613,0.193703502683061,-8.57085480471528,1.02719691187357e-17,6.22613309939933e-17,"CHTF18","63922","chromosome transmission fidelity factor 18"
"ENSG00000136810",3613.31990495595,0.395708455860016,0.0461875029109418,8.56743558150387,1.05815020003749e-17,6.41104014310845e-17,"TXN","7295","thioredoxin"
"ENSG00000151718",1294.92491497686,-0.540268454922691,0.0631098441058831,-8.56076357939106,1.12122419615421e-17,6.7903193399694e-17,"WWC2","80014","WW and C2 domain containing 2"
"ENSG00000143499",348.584715636629,-0.928002782424341,0.108412185245909,-8.55994905295353,1.1291740910153e-17,6.83557857292127e-17,"SMYD2","56950","SET and MYND domain containing 2"
"ENSG00000106052",2359.09872100895,0.428539726651421,0.0500652225882398,8.55962890999079,1.13231393844294e-17,6.85169375156547e-17,"TAX1BP1","8887","Tax1 binding protein 1"
"ENSG00000169764",1206.67900071401,-0.541078506585386,0.0632201735903551,-8.55863683784527,1.14209864848782e-17,6.90798680639557e-17,"UGP2","7360","UDP-glucose pyrophosphorylase 2"
"ENSG00000076555",107.330174276393,1.7510897917945,0.204726503585038,8.55331264457971,1.19605361926059e-17,7.23128370734239e-17,"ACACB","32","acetyl-CoA carboxylase beta"
"ENSG00000189403",3120.93521160305,-0.439202994036492,0.0513851402845256,-8.54727634496225,1.26027189917842e-17,7.61633346233361e-17,"HMGB1","3146","high mobility group box 1"
"ENSG00000164088",183.492128149944,-1.22767117225382,0.143637334991313,-8.54701998145587,1.26307331704169e-17,7.63004820543173e-17,"PPM1M","132160","protein phosphatase, Mg2+/Mn2+ dependent 1M"
"ENSG00000188786",664.409584062406,0.69689111461887,0.0815532703304127,8.54522586029253,1.28285134652993e-17,7.74626154129923e-17,"MTF1","4520","metal regulatory transcription factor 1"
"ENSG00000170860",308.049720052481,-0.989706734931284,0.115859395913742,-8.54230877975688,1.31566300997326e-17,7.94104512879902e-17,"LSM3","27258","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000107929",948.038067093971,-0.57609098986853,0.067443267911394,-8.54186055493915,1.32077756423106e-17,7.96856165277141e-17,"LARP4B","23185","La ribonucleoprotein 4B"
"ENSG00000151466",134.255124726086,-1.39247957555772,0.163073959854796,-8.53894500874087,1.35452815923216e-17,8.16875034968393e-17,"SCLT1","132320","sodium channel and clathrin linker 1"
"ENSG00000034053",782.919076186568,0.650008907668191,0.0761368823558717,8.53737226368138,1.3730863033392e-17,8.27718817830497e-17,"APBA2","321","amyloid beta precursor protein binding family A member 2"
"ENSG00000108298",8836.49134921343,-0.315277124423419,0.0369308909092857,-8.53694878896484,1.37812596712849e-17,8.30407751873513e-17,"RPL19","6143","ribosomal protein L19"
"ENSG00000107745",1257.82325077492,0.515797803449748,0.0604945738921734,8.52634823693633,1.51040111870578e-17,9.09729628028543e-17,"MICU1","10367","mitochondrial calcium uptake 1"
"ENSG00000128052",158.249549565563,8.82208636697204,1.03471596694155,8.52609474370892,1.51371298145953e-17,9.11341640097026e-17,"KDR","3791","kinase insert domain receptor"
"ENSG00000091879",40.1448439581042,4.81408530944511,0.564755145672619,8.52419910882187,1.53870745440619e-17,9.26000990501016e-17,"ANGPT2","285","angiopoietin 2"
"ENSG00000167034",188.462808554081,1.22660075487013,0.143909330111132,8.52342759099012,1.54899634262362e-17,9.31801868689819e-17,"NKX3-1","4824","NK3 homeobox 1"
"ENSG00000131018",1713.13497416401,-0.638337981130467,0.0749037770032392,-8.52210671703327,1.56676922904619e-17,9.42098008962321e-17,"SYNE1","23345","spectrin repeat containing nuclear envelope protein 1"
"ENSG00000188112",160.630025928848,-1.30696291126567,0.153400683762221,-8.5199288504576,1.59651369532202e-17,9.59581010252016e-17,"C6orf132","647024","chromosome 6 open reading frame 132"
